Publication Type;Authors;Book Authors;Book Editors;Book Group Authors;Author Full Names;Book Author Full Names;Group Authors;Article Title;Source Title;Book Series Title;Book Series Subtitle;Language;Document Type;Conference Title;Conference Date;Conference Location;Conference Sponsor;Conference Host;Author Keywords;Keywords Plus;Abstract;Addresses;Reprint Addresses;Email Addresses;Researcher Ids;ORCIDs;Funding Orgs;Funding Text;Cited References;Cited Reference Count;Times Cited, WoS Core;Times Cited, All Databases;180 Day Usage Count;Since 2013 Usage Count;Publisher;Publisher City;Publisher Address;ISSN;eISSN;ISBN;Journal Abbreviation;Journal ISO Abbreviation;Publication Date;Publication Year;Volume;Issue;Part Number;Supplement;Special Issue;Meeting Abstract;Start Page;End Page;Article Number;DOI;Book DOI;Early Access Date;Number of Pages;WoS Categories;Research Areas;IDS Number;UT (Unique WOS ID);Pubmed Id;Open Access Designations;Highly Cited Status;Hot Paper Status;Date of Export;
S;"Waledzik, K; Mandziuk, J";;"Rutkowski, L; Scherer, R; Tadeusiewicz, R; Zadeh, LA; Zurada, JM";;"Waledzik, Karol; Mandziuk, Jacek";;;CI in General Game Playing - To Date Achievements and Perspectives;ARTIFICIAL INTELLIGENCE AND SOFT COMPUTING, PT II;Lecture Notes in Artificial Intelligence;;;;10th International Conference on Artificial Intelligence and Soft Computing (ICAISC 2010);JUN 13-17, 2010;Zakopane, POLAND;Polish Neural Network Soc, Acad Management, Czestochowa Univ Technol, Dept Comp Engn, IEEE Computat Intelligence Soc, Poland Chapter;;;;Multigame playing agents are programs capable of autonomously learning to play new, previously unknown games. In this paper, we concentrate on the General Game Playing Competition which defines a universal game description language and acts as a framework for comparison of various approaches to the problem. Although so far the most successful GGP agents have relied on classic Artificial Intelligence approaches, we argue that it would be also worthwhile to direct more effort to construction of General Game Players based on Computational Intelligence methods. We point out the most promising, in our opinion, directions of research and propose minor changes to GGP in order to make it a common framework suited for testing various aspects of multigame playing.;;;;;Mandziuk, Jacek/0000-0003-0947-028X;;;;;;;;;;;;0302-9743;;978-3-642-13231-5;;;;2010;6114;;;;;;667;674;;;;;;;;;WOS:000281548200082;;;;;;
S;"Wiak, S; Kosiorowski, P";;"Rutkowski, L; Scherer, R; Tadeusiewicz, R; Zadeh, LA; Zurada, JM";;"Wiak, Slawomir; Kosiorowski, Przemyslaw";;;The Use of Psycholinguistics Rules in Case of Creating an Intelligent Chatterbot;ARTIFICIAL INTELLIGENCE AND SOFT COMPUTING, PT II;Lecture Notes in Artificial Intelligence;;;;10th International Conference on Artificial Intelligence and Soft Computing (ICAISC 2010);JUN 13-17, 2010;Zakopane, POLAND;Polish Neural Network Soc, Acad Management, Czestochowa Univ Technol, Dept Comp Engn, IEEE Computat Intelligence Soc, Poland Chapter;;;;This paper presents the use of psycholinguistics [1] rules in the case of creating an intelligent Chatterbot. Synonyms [2], hyponyms [2] and hypernyms [2] will be defined and implemented as the rules while the database of Chatterbot being created. The algorithm thanks to which it is possible to get better accuracy in generated and searched phrases by Chatterbot is presented in the paper. Moreover, authors have also made comparative analysis of existing platforms and the Chatterbot programming languages with the proposed system.;;;;;Wiak, Slawomir/0000-0001-9622-9341;;;;;;;;;;;;0302-9743;;978-3-642-13231-5;;;;2010;6114;;;;;;689;697;;;;;;;;;WOS:000281548200085;;;;;;
S;Michalewicz, Z;;"Papadopoulos, H; Andreou, AS; Bramer, M";;Michalewicz, Zbigniew;;;How Artificial Intelligence May Be Applied in Real World Situations;ARTIFICIAL INTELLIGENCE APPLICATIONS AND INNOVATIONS;IFIP Advances in Information and Communication Technology;;;;6th IFIP Conference on Artificial Intelligence Applications and Innovations;OCT 06-07, 2010;Larnaca, CYPRUS;Univ Cyprus, Cyprus Univ Technol, Frederick Univ, Cyprus Tourism Org;;;;In the modern information era, managers must recognize the competitive opportunities represented by decision-support tools. New family of such systems, based on recent advances in Artificial Intelligence, combine prediction and optimization techniques to assist decision makers in complex, rapidly changing environments. These systems address the fundamental questions: What is likely to happen in the future? and what is the best course of action? These modern AT systems include elements of data mining, predictive modelling, forecasting, optimization, and adaptability and aim at providing significant cost savings and revenue increases for businesses. The talk introduces the concepts behind construction of such systems and indicates the current challenging research issues. Several real-world examples will be shown and discussed.;;;;;;;;;;;;;;;;;1868-4238;;978-3-642-16238-1;;;;2010;339;;;;;;1;1;;;;;;;;;WOS:000293683700001;;;;;;
S;Mohammadian, M;;"Papadopoulos, H; Andreou, AS; Bramer, M";;Mohammadian, Masoud;;;Innovative Applications of Artificial Intelligence Techniques in Software Engineering;ARTIFICIAL INTELLIGENCE APPLICATIONS AND INNOVATIONS;IFIP Advances in Information and Communication Technology;;;;6th IFIP Conference on Artificial Intelligence Applications and Innovations;OCT 06-07, 2010;Larnaca, CYPRUS;Univ Cyprus, Cyprus Univ Technol, Frederick Univ, Cyprus Tourism Org;;;;Artificial Intelligence (AI) techniques have been successfully applied in many areas of software engineering. The complexity of software systems has limited the application of AI techniques in many real world applications. This talk provides an insight into applications of AT techniques in software engineering and how innovative application of AT can assist in achieving ever competitive and firm schedules for software development projects as well as Information Technology (IT) management. The pros and cons of using AT techniques are investigated and specifically the application of AT in IT management, software application development and software security is considered. Organisations that build software applications do so in an environment characterised by limited resources, increased pressure to reduce cost and development schedules. Organisations demand to build software applications adequately and quickly. One approach to achieve this is to use automated software development tools from the very initial stage of software design up to the software testing and installation. Considering software testing as an example, automated software systems can assist in most software testing phases. On the hand data security, availability, privacy and integrity are very important issues in the success of a business operation. Data security and privacy policies in business are governed by business requirements and government regulations. AT can also assist in software security, privacy and reliability. Implementing data security using data encryption solutions remain at the forefront for data security. Many solutions to data encryption at this level are expensive, disruptive and resource intensive. AI can be used for data classification in organizations. It can assist in identifying and encrypting only the relevant data thereby saving time and processing power. Without data classification organizations using encryption process would simply encrypt everything and consequently impact users more than necessary. Data classification is essential and can assist organizations with their data security, privacy and accessibility needs. This talk explores the use of AT techniques (such as fuzzy logic) for data classification and suggests a method that can determine requirements for classification of organizations' data for security and privacy based on organizational needs and government policies. Finally the application of FCM in IT management is discussed.;;;;;;;;;;;;;;;;;1868-4238;;978-3-642-16238-1;;;;2010;339;;;;;;3;3;;;;;;;;;WOS:000293683700003;;;;;;
S;"Larkman, D; Mohammadian, M; Balachandran, B; Jentzsch, R";;"Papadopoulos, H; Andreou, AS; Bramer, M";;"Larkman, Deane; Mohammadian, Masoud; Balachandran, Bala; Jentzsch, Ric";;;Fuzzy Cognitive Map for Software Testing Using Artificial Intelligence Techniques;ARTIFICIAL INTELLIGENCE APPLICATIONS AND INNOVATIONS;IFIP Advances in Information and Communication Technology;;;;6th IFIP International Conference on Artificial Intelligence Applications and Innovations (AIAI);OCT 06-07, 2010;Larnaca, CYPRUS;IFIP, Cyprus Univ Technol, Frederick Univ, Cyprus Tourism Org, Univ Cyprus;;;;This paper discusses a framework to assist test managers to evaluate the use of AI techniques as a potential tool in software testing. Fuzzy Cognitive Maps (FCMs) are employed to evaluate the framework and make decision analysis easier. A what-if analysis is presented that explores the general application of the framework. Simulations are performed to show the effectiveness of the proposed method. The framework proposed is innovative and it assists managers in making efficient decisions.;;;;;;;;;;;;;;;;;1868-4238;1868-422X;978-3-642-16238-1;;;;2010;339;;;;;;328;+;;;;;;;;;WOS:000293683700043;;;;;;
S;"Debenham, J; Sierra, C";;Bramer, M;;"Debenham, John; Sierra, Carles";;;Ecologically Rational Agency;ARTIFICIAL INTELLIGENCE IN THEORY AND PRACTICE III;IFIP Advances in Information and Communication Technology;;;;3rd IFIP TC 12 International Conference on Artificial Intelligence, IFIP AI 2010;SEP 20-23, 2010;Australian Comp Soc, Brisbane, AUSTRALIA;;Australian Comp Soc;;;The concept of dual rationality in human agents is well understood. It is significant in the work of the economist and Nobel Laureate Friedrich Hayek. In psychology Sigmund Freud described 'dual information processing'. More recently in cognitive science Daniel Levine has extensively studied the dual mechanisms in the human brain that handle these two forms of rationality. It is perhaps suiprising that work in artificial intelligence has focussed heavily on Cartesian constructivist rationality (particularly on game theory, decision theory and logic) as humans deliberate using models based on reason for only a minute proportion of :he decisions that they make. This paper aims to open discussion on ecological rationality in artificial, computerised agents, and to examine some of the issues in designing ecologically rational agents.;;;;Sierra, Carles/M-3317-2014;Sierra, Carles/0000-0003-0839-6233;;;;;;;;;;;;1868-4238;1868-422X;978-3-642-15285-6;;;;2010;331;;;;;;3;+;;;;;;;;;WOS:000303171800001;;;;;;
S;"Almeida, A; Coelho, B; Martins, C";;Bramer, M;;"Almeida, Ana; Coelho, Bruno; Martins, Constantino";;;Intelligent Hybrid Architecture for Tourism Services;ARTIFICIAL INTELLIGENCE IN THEORY AND PRACTICE III;IFIP Advances in Information and Communication Technology;;;;3rd IFIP TC 12 International Conference on Artificial Intelligence, IFIP AI 2010;SEP 20-23, 2010;Australian Comp Soc, Brisbane, AUSTRALIA;;Australian Comp Soc;;;This paper presents an artificial intelligence-based architecture to be used in various tourism services, namely the user modeling and recommender system components. Through the use of several machine learning techniques, such as linear models, neural networks, classification and even text mining, a hybrid and complete approach at understanding tourism application users is attained. To assess the advantages of the model, a specific prototype was created, including a complex user modeling process and an advanced and innovative recommender system. The system was tested in the scope of Oporto city, in Portugal.;;;;"Martins, Constantino/N-8679-2013; Martins, Constantino/AAM-4117-2020";"Martins, Constantino/0000-0001-9344-9832; Martins, Constantino/0000-0001-9344-9832";;;;;;;;;;;;1868-4238;1868-422X;978-3-642-15285-6;;;;2010;331;;;;;;205;214;;;;;;;;;WOS:000303171800020;;;;;;
S;"Ben Mohamed, K; Leclere, M; Mugnier, ML";;"Dicheva, D; Dochev, D";;"Ben Mohamed, Khalil; Leclere, Michel; Mugnier, Marie-Laure";;;Deduction in Existential Conjunctive First-Order Logic: An Algorithm and Experiments;ARTIFICIAL INTELLIGENCE: METHODOLOGY, SYSTEMS, AND APPLICATIONS, AIMSA 2010;Lecture Notes in Artificial Intelligence;;;;14th International Conference on Artificial Intelligence - Methodology, Systems, Applications (AIMSA);SEP 08-10, 2010;Varna, BULGARIA;Bulgarian Artificial Intelligence Assoc, Bulgarian Acad Sci, Inst Informat Technologies, Sirma Group Corp, Ontotext Lab;;;;We consider the deduction problem in the existential conjunctive fragment of first-order logic with atomic negation. This problem can be recast in terms of other database and artificial intelligence problems, namely query containment, clause entailment and boolean query answering. We refine an algorithm scheme that was proposed for query containment, which itself improves other known algorithms in databases. To study it experimentally, we build a random generator and analyze the influence of several parameters on the problem instance difficulty. Using this methodology, we experimentally compare several heuristics.;;;;;LECLERE, Michel/0000-0003-0484-3964;;;;;;;;;;;;0302-9743;1611-3349;978-3-642-15430-0;;;;2010;6304;;;;;;1;10;;;;;;;;;WOS:000312808200001;;;;;;
S;"Alvarez-Napagao, S; Gomez-Sebastia, I; Vazquez-Salceda, J; Koch, F";;"Alquezar, R; Moreno, A; Aguilar, J";;"Alvarez-Napagao, Sergio; Gomez-Sebastia, Ignasi; Vazquez-Salceda, Javier; Koch, Fernando";;;CONCIENS: Organizational Awareness in Real-Time Strategy Games;ARTIFICIAL INTELLIGENCE RESEARCH AND DEVELOPMENT;Frontiers in Artificial Intelligence and Applications;;;;13th International Conference of the Catalan-Association-for-Artificial-Intelligence (CCIA);OCT 20-22, 2010;L Espluga de Francoli, SPAIN;Catalan Assoc Artificial Intelligence (ACIA), Intelligent Technologies Adv Knowledge Acquisit Grp (iTAKA), Univ Rovira i Virgili (URV), Banzai Res Grp Artificial Intelligence, Univ Rovira i Virgili (URV), Banzai Res Grp Artificial Intelligence, Dept Comp Sci & Math, Microart, iSOCO, Univ Rovira i Virgili (URV), Master Seguretat Informatica & Sistemes Intel Ligents, Univ Rovira i Virgili (URV), Univ Rovira i Virgili (URV), Dept Enginyeria, Informatica & Matemaiques, Escola Tecnica Super Enginyeria (ETSE), Gobierno Espana, Ministerio Ciencia & Innovacion, Univ & Recerca, Agencia Gestio Ajuts, TIC Tarragona, Univ Rovira i Virgili (URV), Master Interuniversitari Intel Ligencia Artificial, Univ Barcelona (UB), Master Interuniversitari Intel Ligencia Artificial, UPC, Master Interuniversitari Intel Ligencia Artificial;;;;The implementation of AI in commercial games is usually based on low level designs that makes the control predictable, unadaptive, and non reusable. Recent algorithms such as HTN or GOAP prove that higher levels of abstraction can be applied for better performance. We propose that approaches based on Organizational Theory can help providing a sound alternative for these implementations. In this paper we present CONCIENS, an integration of the ALIVE organizational framework into commercial games. We introduce a proof-of-concept implementation based on the integration to Warcraft III.;;;;"; Vazquez-Salceda, Javier/B-4289-2012";"Alvarez-Napagao, Sergio/0000-0001-9946-9703; Vazquez-Salceda, Javier/0000-0003-1732-9446";;;;;;;;;;;;0922-6389;1879-8314;"978-1-60750-643-0; 978-1-60750-642-3";;;;2010;220;;;;;;69;78;;10.3233/978-1-60750-643-0-69;;;;;;;WOS:000321818400007;;;;;;
S;"Gomez-Sebastia, I; Garcia-Gasulla, D; Barrue, C; Vazquez-Salceda, J; Cortes, U";;"Alquezar, R; Moreno, A; Aguilar, J";;"Gomez-Sebastia, Ignasi; Garcia-Gasulla, Dario; Barrue, Cristian; Vazquez-Salceda, Javier; Cortes, Ulises";;;A Flexible Agent-Oriented Solution to Model Organisational and Normative Requirements in Assistive Technologies;ARTIFICIAL INTELLIGENCE RESEARCH AND DEVELOPMENT;Frontiers in Artificial Intelligence and Applications;;;;13th International Conference of the Catalan-Association-for-Artificial-Intelligence (CCIA);OCT 20-22, 2010;L Espluga de Francoli, SPAIN;Catalan Assoc Artificial Intelligence (ACIA), Intelligent Technologies Adv Knowledge Acquisit Grp (iTAKA), Univ Rovira i Virgili (URV), Banzai Res Grp Artificial Intelligence, Univ Rovira i Virgili (URV), Banzai Res Grp Artificial Intelligence, Dept Comp Sci & Math, Microart, iSOCO, Univ Rovira i Virgili (URV), Master Seguretat Informatica & Sistemes Intel Ligents, Univ Rovira i Virgili (URV), Univ Rovira i Virgili (URV), Dept Enginyeria, Informatica & Matemaiques, Escola Tecnica Super Enginyeria (ETSE), Gobierno Espana, Ministerio Ciencia & Innovacion, Univ & Recerca, Agencia Gestio Ajuts, TIC Tarragona, Univ Rovira i Virgili (URV), Master Interuniversitari Intel Ligencia Artificial, Univ Barcelona (UB), Master Interuniversitari Intel Ligencia Artificial, UPC, Master Interuniversitari Intel Ligencia Artificial;;;;Assistive technologies represent a recent application area of a wide variety of Artificial Intelligence methods and tools to support people in their activities of daily living. But most approaches do only center in the direct interaction between the user and the assistive tool, without taking into consideration the important role that other actors (caregivers, relatives) may have in the user activities, nor they explicitly reflect the norms and regulations that apply in such scenarios. In this paper we present an approach to the development of assistive technologies which uses organisational and normative elements to ease the design of both the social network arround the user and their expected behavioural patterns.;;;;"Garcia-Gasulla, Dario/AAP-2456-2020; Barrue, Cristian/A-7602-2011; Garcia-Gasulla, Dario/A-7601-2011; Vazquez-Salceda, Javier/B-4289-2012";"Garcia-Gasulla, Dario/0000-0001-6732-5641; Barrue, Cristian/0000-0002-3342-1085; Garcia-Gasulla, Dario/0000-0001-6732-5641; Cortes, Ulises/0000-0003-0192-3096; Vazquez-Salceda, Javier/0000-0003-1732-9446";;;;;;;;;;;;0922-6389;1879-8314;"978-1-60750-643-0; 978-1-60750-642-3";;;;2010;220;;;;;;79;88;;10.3233/978-1-60750-643-0-79;;;;;;;WOS:000321818400008;;;;;;
S;Lagoudakis, MG;;"Konstantopoulos, S; Perantonis, S; Karkaletsis, V; Spyropoulos, CD; Vouros, G";;Lagoudakis, Michail G.;;;RoboCup: A Challenge Problem for Artificial Intelligence;ARTIFICIAL INTELLIGENCE: THEORIES, MODELS AND APPLICATIONS, PROCEEDINGS;Lecture Notes in Artificial Intelligence;;;;6th Hellenic Conference on Artificial Intelligence;MAY 04-07, 2010;Athens, GREECE;Hellen Soc Artificial Intelligence, Inst Informat & Telecommun, NCSR;;;;;;;;;;;;;;;;;;;;;0302-9743;;978-3-642-12841-7;;;;2010;6040;;;;;;3;3;;;;;;;;;WOS:000281445400002;;;;;;
S;Terzopoulos, D;;"Konstantopoulos, S; Perantonis, S; Karkaletsis, V; Spyropoulos, CD; Vouros, G";;Terzopoulos, Demetri;;;Artificial Life Simulation of Humans and Lower Animals: From Biomechanics to Intelligence;ARTIFICIAL INTELLIGENCE: THEORIES, MODELS AND APPLICATIONS, PROCEEDINGS;Lecture Notes in Artificial Intelligence;;;;6th Hellenic Conference on Artificial Intelligence;MAY 04-07, 2010;Athens, GREECE;Hellen Soc Artificial Intelligence, Inst Informat & Telecommun, NCSR;;;;;;;;;;;;;;;;;;;;;0302-9743;;978-3-642-12841-7;;;;2010;6040;;;;;;7;7;;;;;;;;;WOS:000281445400004;;;;;;
S;"Patkos, T; Chrysakis, I; Bikakis, A; Plexousakis, D; Antoniou, G";;"Konstantopoulos, S; Perantonis, S; Karkaletsis, V; Spyropoulos, CD; Vouros, G";;"Patkos, Theodore; Chrysakis, Ioannis; Bikakis, Antonis; Plexousakis, Dimitris; Antoniou, Grigoris";;;A Reasoning Framework for Ambient Intelligence;ARTIFICIAL INTELLIGENCE: THEORIES, MODELS AND APPLICATIONS, PROCEEDINGS;Lecture Notes in Artificial Intelligence;;;;6th Hellenic Conference on Artificial Intelligence;MAY 04-07, 2010;Athens, GREECE;Helen Soc Artificial Intelligence, Inst Informat & Telecommun, NCSR;;;;Ambient Intelligence is an emerging discipline that requires the integration of expertise from a multitude of scientific fields. The role of Artificial Intelligence is crucial not only for bringing intelligence to everyday environments, but also for providing the means for the different disciplines to collaborate. In this paper we describe the design of a reasoning framework, applied to an operational Ambient Intelligence infrastructure, that combines rule-based reasoning with reasoning about actions and causality on top of ontology-based context models. The emphasis is on identifying the limitations of the rule-based approach and the way action theories can be employed to fill the gaps.;;;;"Patkos, Theodore/AAE-8529-2020; Chrysakis, Ioannis/U-5325-2019";"Chrysakis, Ioannis/0000-0003-2665-4056; Antoniou, Grigoris/0000-0003-3673-6602";;;;;;;;;;;;0302-9743;1611-3349;978-3-642-12841-7;;;;2010;6040;;;;;;213;222;;;;;;;;;WOS:000281445400025;;;;;;
S;"Pietruszkiewicz, W; Dzega, D";;"Konstantopoulos, S; Perantonis, S; Karkaletsis, V; Spyropoulos, CD; Vouros, G";;"Pietruszkiewicz, Wieslaw; Dzega, Dorota";;;The Large Scale Artificial Intelligence Applications - An Analysis of AI-Supported Estimation of OS Software Projects;ARTIFICIAL INTELLIGENCE: THEORIES, MODELS AND APPLICATIONS, PROCEEDINGS;Lecture Notes in Artificial Intelligence;;;;6th Hellenic Conference on Artificial Intelligence;MAY 04-07, 2010;Athens, GREECE;Helen Soc Artificial Intelligence, Inst Informat & Telecommun, NCSR;;;;We present the practical aspects of large scale AI-based solutions, by analysing an application of Artificial Intelligence for estimation of Open Source projects being hosted on the leading platform for Open Source - Sourceforge.net. We start by introducing the steps of data extraction task, that transformed tens of tables and hundreds of fields, originally designed to be used by web-based project collaboration system, into four datasets dimensions important to the project management i.e skills, time, costs and effectiveness. Later, we present the structure and results of experiments, that were performed using various algorithms i.e. decision trees (C4.5, RandomTree and CART), Neural Networks and Bayesian Belief Networks. Later, we describe how metaclassification algorithms improved the prediction quality and influenced the generalization ability or prediction accuracy. In the final part we evaluate the deployed algorithms from practical point of view, presenting their characteristic beyond purely scientific perspective.;;;;;;;;;;;;;;;;;0302-9743;;978-3-642-12841-7;;;;2010;6040;;;;;;223;+;;;;;;;;;WOS:000281445400026;;;;;;
S;"Korokithakis, S; Lagoudakis, MG";;"Konstantopoulos, S; Perantonis, S; Karkaletsis, V; Spyropoulos, CD; Vouros, G";;"Korokithakis, Stavros; Lagoudakis, Michail G.";;;Heuristic Rule Induction for Decision Making in Near-Deterministic Domains;ARTIFICIAL INTELLIGENCE: THEORIES, MODELS AND APPLICATIONS, PROCEEDINGS;Lecture Notes in Artificial Intelligence;;;;6th Hellenic Conference on Artificial Intelligence;MAY 04-07, 2010;Athens, GREECE;Hellen Soc Artificial Intelligence, Inst Informat & Telecommun, NCSR;;;;A large corpus of work in artificial intelligence focuses on planning and learning in arbitrarily stochastic domains. However, these methods require significant computational resources (large transition models, huge amounts of samples) and the resulting representations can hardly be broken into easily understood parts, even for deterministic or near-deterministic domains. This paper focuses on a rule induction method for (near-)deterministic domains, so that an unknown world can be described by a set of short rules with well-defined preconditions and effects given a brief interaction with the environment. The extracted rules can then be used by the agent for decision making. We have selected a multiplayer online game based on the SMAUG MUD server as a model of a near-deterministic domain and used our approach to infer rules about the world, generalising from a few examples. The agent starts with zero knowledge about the world and tries to explain it by generating hypotheses, refining them as they are refuted. The end result is a set of a few meaningful rules that accurately describe the world. A simple planner using these rules was able to perform near optimally in a fight scenario.;;;;;;;;;;;;;;;;;0302-9743;;978-3-642-12841-7;;;;2010;6040;;;;;;339;344;;;;;;;;;WOS:000281445400040;;;;;;
B;"Villamira, M; Cipresso, P";;"Serra, R; Villani, M; Poli, I";;"Villamira, Marco; Cipresso, Pietro";;;BIO-INSPIRED ICT FOR EVOLUTIONARY EMOTIONAL INTELLIGENCE;ARTIFICIAL LIFE AND EVOLUTIONARY COMPUTATION;;;;;Conference of Wivace 2008 on Artificial Life and Evolutionary Computation;SEP 08-10, 2008;Venice, ITALY;;;;;In this work, we deal with the possible application of all agent-based system for evolutionary emotional intelligence. Starting with hypotheses on the evolutionary history of emotions (even mythological hypotheses concerning cosmogony), we try to define emotions operatively, considering the great problem of highlighting emotions vital for the survival of individuals and species. Here, the psychological and semantic problem is establishing an effective operative meaning for 'emotions'. The concept of emotional intelligence then is introduced. This concept is partially contradictory, invoking two terms (emotion and intelligence) that in our culture have had virtually opposite connotations for centuries. Finally, we consider potential relationships between artificial agents and emotions.;;;;Cipresso, Pietro/G-4676-2011;Cipresso, Pietro/0000-0002-0662-7678;;;;;;;;;;;;;;978-981-4287-44-9;;;;2010;;;;;;;143;+;;10.1142/9789814287456_0013;;;;;;;WOS:000289269400013;;;;;;
B;"Pinto, P; Della Penna, M; Genua, E; Mercurio, M; Memmolo, P";;"Serra, R; Villani, M; Poli, I";;"Pinto, Paolo; Della Penna, Mauro; Genua, Emanuela; Mercurio, Maurizio; Memmolo, Pasquale";;;CARWIN42: EVOLUTION OF ARTIFICIAL INTELLIGENCE CONTROLLER AND AEROMECHANICAL SETUP IN SIMULATED RACE CARS;ARTIFICIAL LIFE AND EVOLUTIONARY COMPUTATION;;;;;Conference of Wivace 2008 on Artificial Life and Evolutionary Computation;SEP 08-10, 2008;Venice, ITALY;;;;;A racecar simulation software allowing evolution of driver Al and aerodynamic and mechanical setup parameters is presented. The fundamental requisites for this kind of Al are outlined, as well as several implementations used in the simulator. Major challenges posed by race cars peculiarity, such as instabilities caused by ground effect are described. The paper also shows preliminary results in the investigation of the relative importance of Al and setup towards laptime performance.;;;;Memmolo, Pasquale/K-8304-2013;Memmolo, Pasquale/0000-0002-9607-7728;;;;;;;;;;;;;;978-981-4287-44-9;;;;2010;;;;;;;189;+;;10.1142/9789814287456_0017;;;;;;;WOS:000289269400017;;;;;;
S;"Borges, RV; Garcez, AD; Lamb, LC";;"Diamantaras, K; Duch, W; Iliadis, LS";;"Borges, Rafael V.; Garcez, Artur d'Avila; Lamb, Luis C.";;;Representing, Learning and Extracting Temporal Knowledge from Neural Networks: A Case Study;ARTIFICIAL NEURAL NETWORKS-ICANN 2010, PT II;Lecture Notes in Computer Science;;;;20th International Conference on Artificial Neural Networks;SEP 15-18, 2010;Thessaloniki, GREECE;European Neural Network Soc, Aristotle Univ Thessaloniki, Univ Macedonia, Technol Educ Inst Thess, Hellenic Int Univ, Democritus Univ Thrace, Alexander TEI Thessaloniki;;;;The integration of knowledge representation, reasoning and learning into a robust and computationally effective model is a key challenge in Artificial Intelligence. Temporal models are fundamental to describe the behaviour of computing and information systems. In addition, acquiring the description of the desired behaviour of a system is a complex task in several AI domains. In this paper, we evaluate a neural framework capable of adapting temporal models according to properties, and also learning through observation of examples. In this framework, a symbolically described model is translated into a recurrent neural network, and algorithms are proposed to integrate learning, both from examples and from properties. In the end, the knowledge is again symbolically represented, incorporating both initial model and learned specification, as shown by our case study. The case study illustrates how the integration of methodologies and principles from distinct AI areas can be relevant to build robust intelligent systems.;;;;;Lamb, Luis/0000-0003-1571-165X;;;;;;;;;;;;0302-9743;;978-3-642-15821-6;;;;2010;6353;;II;;;;104;+;;;;;;;;;WOS:000287890000013;;;;;;
S;"Gruttner, M; Sehnke, F; Schaul, T; Schmidhuber, J";;"Diamantaras, K; Duch, W; Iliadis, LS";;"Gruettner, Mandy; Sehnke, Frank; Schaul, Tom; Schmidhuber, Juergen";;;Multi-Dimensional Deep Memory Atari-Go Players for Parameter Exploring Policy Gradients;ARTIFICIAL NEURAL NETWORKS-ICANN 2010, PT II;Lecture Notes in Computer Science;;;;20th International Conference on Artificial Neural Networks;SEP 15-18, 2010;Thessaloniki, GREECE;European Neural Network Soc, Aristotle Univ Thessaloniki, Univ Macedonia, Technol Educ Inst Thess, Hellenic Int Univ, Democritus Univ Thrace, Alexander TEI Thessaloniki;;;;Developing superior artificial board-game players is a widely-studied area of Artificial Intelligence. Among the most challenging games is the Asian game of Go, which, despite its deceivingly simple rules, has eluded the development of artificial expert players. In this paper we attempt to tackle this challenge through a combination of two recent developments in Machine Learning. We employ Multi-Dimensional Recurrent Neural Networks with Long Short-Term Memory cells to handle the multi-dimensional data of the board game in a very natural way. In order to improve the convergence rate, as well as the ultimate performance, we train those networks using Policy Gradients with Parameter-based Exploration, a recently developed Reinforcement Learning algorithm which has been found to have numerous advantages over Evolution Strategies. Our empirical results confirm the promise of this approach, and we discuss how it can be scaled up to expert-level Go players.;;;;"Schaul, Tom/C-4349-2011; Peters, Jan/P-6027-2019";"Schaul, Tom/0000-0002-2961-8782; Peters, Jan/0000-0002-5266-8091";;;;;;;;;;;;0302-9743;1611-3349;978-3-642-15821-6;;;;2010;6353;;II;;;;114;+;;;;;;;;;WOS:000287890000014;;;;;;
