Publication Type;Authors;Book Authors;Book Editors;Book Group Authors;Author Full Names;Book Author Full Names;Group Authors;Article Title;Source Title;Book Series Title;Book Series Subtitle;Language;Document Type;Conference Title;Conference Date;Conference Location;Conference Sponsor;Conference Host;Author Keywords;Keywords Plus;Abstract;Addresses;Reprint Addresses;Email Addresses;Researcher Ids;ORCIDs;Funding Orgs;Funding Text;Cited References;Cited Reference Count;Times Cited, WoS Core;Times Cited, All Databases;180 Day Usage Count;Since 2013 Usage Count;Publisher;Publisher City;Publisher Address;ISSN;eISSN;ISBN;Journal Abbreviation;Journal ISO Abbreviation;Publication Date;Publication Year;Volume;Issue;Part Number;Supplement;Special Issue;Meeting Abstract;Start Page;End Page;Article Number;DOI;Book DOI;Early Access Date;Number of Pages;WoS Categories;Research Areas;IDS Number;UT (Unique WOS ID);Pubmed Id;Open Access Designations;Highly Cited Status;Hot Paper Status;Date of Export;
J;"de Souza, EM; Fernandes, FD; Seixas, FL; Gismondi, RA; Mesquita, C";;;;"de Souza-Filho, Erito Marques; Fernandes, Fernando de Amorim; Seixas, Flavio Luiz; Gismondi, Ronaldo Altenburg; Mesquita, Claudio";;;Artificial Intelligence tools for the evaluation of myocardial perfusion imaging;JOURNAL OF NUCLEAR MEDICINE;;;;;Annual Meeting of the Society-of-Nuclear-Medicine-and-Molecular-Imaging (SNMMI);JUN 22-25, 2019;Anaheim, CA;Soc Nucl Med & Mol Imaging;;;;;;;;"de Amorim Fernandes, Fernando/AAH-6165-2019; Mesquita, Claudio Tinoco/I-3432-2013";"de Amorim Fernandes, Fernando/0000-0002-6030-9486; Mesquita, Claudio Tinoco/0000-0002-1466-9413";;;;;;;;;;;;0161-5505;1535-5667;;;;MAY 1;2019;60;;;1;;1442;;;;;;;;;;;WOS:000473116801478;;;;;;
J;"Minoshima, E; Wissler, T; Cross, D; Minoshima, S";;;;"Minoshima, Erika; Wissler, Taylor; Cross, Donna; Minoshima, Satoshi";;;The Development of Composite Artificial Intelligence (AI) without Data Sharing to Improve Classification of Amyloid PET in Alzheimer's Disease (AD);JOURNAL OF NUCLEAR MEDICINE;;;;;Annual Meeting of the Society-of-Nuclear-Medicine-and-Molecular-Imaging (SNMMI);JUN 22-25, 2019;Anaheim, CA;Soc Nucl Med & Mol Imaging;;;;;;;;;;;;;;;;;;;;;0161-5505;1535-5667;;;;MAY 1;2019;60;;;1;;1214;;;;;;;;;;;WOS:000473116801251;;;;;;
J;"Ocana-Fernandez, Y; Valenzuela-Fernandez, LA; Garro-Aburto, LL";;;;"Ocana-Fernandez, Yolvi; Alex Valenzuela-Fernandez, Luis; Lourdes Garro-Aburto, Luzmila";;;Artificial Intelligence and its Implications in Higher Education;PROPOSITOS Y REPRESENTACIONES;;;;;;;;;;;;;;;;"Fernandez, Luis Alex Valenzuela/ABD-4726-2020; Ocana-Fernandez, Yolvi/P-6685-2018";"Fernandez, Luis Alex Valenzuela/0000-0002-8743-4092; Ocana-Fernandez, Yolvi/0000-0002-2566-6875";;;;;;;;;;;;2307-7999;2310-4635;;;;MAY-AUG;2019;7;2;;;;;553;568;;10.20511/pyr2019.v7n2.274;;;;;;;WOS:000473164000021;;;;;;
J;Bourne, C;;;;Bourne, Clea;;;AI cheerleaders: Public relations, neoliberalism and artificial intelligence;PUBLIC RELATIONS INQUIRY;;;;;;;;;;;;;;;;;Bourne, Clea/0000-0002-7754-4335;;;;;;;;;;;;2046-147X;2046-1488;;;;MAY;2019;8;2;;;;;109;125;;10.1177/2046147X19835250;;;;;;;WOS:000472026300002;;;;;;
J;"Cavanaugh, JE; Neath, AA";;;;"Cavanaugh, Joseph E.; Neath, Andrew A.";;;The Akaike information criterion: Background, derivation, properties, application, interpretation, and refinements;WILEY INTERDISCIPLINARY REVIEWS-COMPUTATIONAL STATISTICS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1939-0068;;;;;MAY;2019;11;3;;;;;;;e1460;10.1002/wics.1460;;;;;;;WOS:000471698200001;;;;;;
J;Hauer, M;;;;Hauer, Manfred;;;Is Artificial Intelligence the Tractor of the Service Sector? Own Experiences with machine Procedures in Library and Documentation;INFORMATION-WISSENSCHAFT UND PRAXIS;;;;;;;;;;;;;;;;;Hauer, Manfred/0000-0003-2549-1478;;;;;;;;;;;;1434-4653;1619-4292;;;;MAY;2019;70;2-3;;;;;115;118;;10.1515/iwp-2019-2003;;;;;;;WOS:000471250800004;;;;;;
J;"Burblies, C; Pianos, T";;;;"Burblies, Christine; Pianos, Tamara";;;IK and KI - one Heart and one Soul A Dispute about artificial Intelligence in the Context of Information Literacy;INFORMATION-WISSENSCHAFT UND PRAXIS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1434-4653;1619-4292;;;;MAY;2019;70;2-3;;;;;119;126;;10.1515/iwp-2019-2010;;;;;;;WOS:000471250800005;;;;;;
J;Geissler, S;;;;Geissler, Stefan;;;Machine learning and NLP: Ready for industrial use!;INFORMATION-WISSENSCHAFT UND PRAXIS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1434-4653;1619-4292;;;;MAY;2019;70;2-3;;;;;134;140;;10.1515/iwp-2019-2007;;;;;;;WOS:000471250800007;;;;;;
J;"Ockenfeld, M; Reibel-Felten, M";;;;"Ockenfeld, Marlies; Reibel-Felten, Margarita";;;Artificial Intelligence: New Online Dossier;INFORMATION-WISSENSCHAFT UND PRAXIS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1434-4653;1619-4292;;;;MAY;2019;70;2-3;;;;;158;158;;;;;;;;;WOS:000471250800014;;;;;;
J;"Khan, TA; Ling, SH";;;;"Khan, Talha Ali; Ling, Sai Ho";;;Review on Electrical Impedance Tomography: Artificial Intelligence Methods and its Applications;ALGORITHMS;;;;;;;;;;;;;;;;;Ling, Sai Ho/0000-0003-0849-5098;;;;;;;;;;;;;1999-4893;;;;MAY;2019;12;5;;;;;;;88;10.3390/a12050088;;;;;;;WOS:000470960200001;;;;;;
J;"Souliotis, G; Papadopoulos, B";;;;"Souliotis, Georgios; Papadopoulos, Basil";;;An Algorithm for Producing Fuzzy Negations via Conical Sections;ALGORITHMS;;;;;;;;;;;;;;;;;Papadopoulos, Basil/0000-0001-6519-895X;;;;;;;;;;;;1999-4893;;;;;MAY;2019;12;5;;;;;;;89;10.3390/a12050089;;;;;;;WOS:000470960200002;;;;;;
J;"Bellini, A; Bellini, E; Gherardelli, M; Pirri, F";;;;"Bellini, Alessandro; Bellini, Emanuele; Gherardelli, Monica; Pirri, Franco";;;Enhancing IoT Data Dependability through a Blockchain Mirror Model;FUTURE INTERNET;;;;;;;;;;;;;;;;"Gherardelli, Monica/AAC-3853-2019; Bellini, Emanuele/AAC-4441-2019";"Gherardelli, Monica/0000-0003-4690-1448; Bellini, Emanuele/0000-0002-7878-8710";;;;;;;;;;;;1999-5903;;;;;MAY;2019;11;5;;;;;;;117;10.3390/fi11050117;;;;;;;WOS:000470958400016;;;;;;
J;"Wang, ZJ; Mao, SW; Yang, WD";;;;"Wang, Zaijian; Mao, Shiwen; Yang, Weidong";;;Deep learning approach to multimedia traffic classification based on QoS characteristics;IET NETWORKS;;;;;;;;;;;;;;;;Mao, Shiwen/AAY-4471-2020;;;;;;;;;;;;;2047-4954;2047-4962;;;;MAY;2019;8;3;;;SI;;145;154;;10.1049/iet-net.2018.5179;;;;;;;WOS:000470743300002;;;;;;
J;"da Silva, LA; da Costa, KAP; Papa, JP; Rosa, G; de Albuquerque, VHC";;;;"da Silva, Luis A.; da Costa, Kelton A. P.; Papa, Joao P.; Rosa, Gustavo; de Albuquerque, Victor Hugo C.";;;Fine-tuning restricted Boltzmann machines using quaternions and its application for spam detection;IET NETWORKS;;;;;;;;;;;;;;;;"de Albuquerque, Victor Hugo C./C-3677-2016; Papa, Joao Paulo/ABC-6283-2020; Costa, Kelton/ABH-1068-2020";"de Albuquerque, Victor Hugo C./0000-0003-3886-4309; Papa, Joao Paulo/0000-0002-6494-7514; Costa, Kelton/0000-0001-5458-3908; de Rosa, Gustavo Henrique/0000-0002-6442-8343";;;;;;;;;;;;2047-4954;2047-4962;;;;MAY;2019;8;3;;;SI;;164;168;;10.1049/iet-net.2018.5172;;;;;;;WOS:000470743300004;;;;;;
J;"Lin, YW; Lin, YB; Liu, CY";;;;"Lin, Yun-Wei; Lin, Yi-Bing; Liu, Chun-You";;;AItalk: a tutorial to implement AI as IoT devices;IET NETWORKS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2047-4954;2047-4962;;;;MAY;2019;8;3;;;SI;;195;202;;10.1049/iet-net.2018.5182;;;;;;;WOS:000470743300008;;;;;;
J;;;;;;;Tumorerkrankungen NCT Heidelberg;Artificial Intelligence beats Dermatologists in Melanoma Diagnosis;AKTUELLE DERMATOLOGIE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0340-2541;1438-938X;;;;MAY;2019;45;5;;;;;205;205;;10.1055/a-0894-7933;;;;;;;WOS:000469382200005;;;;;;
J;"Wei-Chieh, WCH; Wu, CHW; Yang, CHY; Lin, YLL; Shaw, JFS; Cheng, WLC; Shen, TTS; Chen, JYC";;;;"Wei-Chieh, W. -C. H.; Wu, C. -H. W.; Yang, C. -H. Y.; Lin, Y. -L. L.; Shaw, J. -F. S.; Cheng, W. -L. C.; Shen, T. -T. S.; Chen, J. -Y. C.";;;USING ARTIFICIAL INTELLIGENCE MODEL TO IDENTIFY PATIENTS IN FRACTURE LIAISON SERVICE;OSTEOPOROSIS INTERNATIONAL;;;;;IOF-Regional 7th Asia-Pacific Osteoporosis Conference;NOV 29-DEC 01, 2018;Sydney, AUSTRALIA;Int Osteoporosis Fdn Reg;;;;;;;;;;;;;;;;;;;;;0937-941X;1433-2965;;;;MAY;2019;30;;;1;;P088;S88;S88;;;;;;;;;WOS:000469495000143;;;;;;
J;de Cremer, D;;;;de Cremer, David;;;Leading Artificial Intelligence at Work: A Matter of Facilitating Human-Algorithm Cocreation;JOURNAL OF LEADERSHIP STUDIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1935-2611;1935-262X;;;;MAY;2019;13;1;;;;;81;83;;10.1002/jls.21637;;;;;;;WOS:000469021100013;;;;;;
J;"Matthews, SW; Danesi, M";;;;"Matthews, Stephanie Walsh; Danesi, Marcel";;;AI: A Semiotic Perspective;CHINESE SEMIOTIC STUDIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2198-9605;2198-9613;;;;MAY;2019;15;2;;;;;199;216;;10.1515/css-2019-0013;;;;;;;WOS:000467968600003;;;;;;
J;"Khan, R; Al-Shehri, M";;;;"Khan, Rahim; Al-Shehri, Mohmmed";;;A Futuristic Analysis Approach of Neural Network for Intrusion Detection System.;DILEMAS CONTEMPORANEOS-EDUCACION POLITICA Y VALORES;;;;;;;;;;;;;;;;Alshehri, Mohammed/AAH-3044-2019;Alshehri, Mohammed/0000-0003-1035-311X;;;;;;;;;;;;2007-7890;;;;;MAY;2019;6;3;;;;;;;58;;;;;;;;WOS:000466469200063;;;;;;
J;"Bandaria, J; Boussios, C; Donadio, G; Li, F; Mortimer, KM; Gliklich, R; Starzyk, K";;;;"Bandaria, Jigar; Boussios, Costas; Donadio, Gregory; Li, Fang; Mortimer, Kathleen M.; Gliklich, Richard; Starzyk, Kathryn";;;FINDINGS FROM A NON-ALCOHOLIC STEATOHEPATITIS (NASH) COHORT DEVELOPED VIA ARTIFICIAL INTELLIGENCE IN A LARGE REPRESENTATIVE POPULATION IN THE U.S;GASTROENTEROLOGY;;;;;Digestive Disease Week (DDW);MAY 18-21, 2019;San Diego, CA;Amer Gastroenterol Assoc, Amer Assoc Study Liver Dis, Amer Soc Gastrointestinal Endoscopy, Soc Surg Alimentary Tract;;;;;;;;;;;;;;;;;;;;;0016-5085;1528-0012;;;;MAY;2019;156;6;;1;;Sa1631;S1261;S1261;;;;;;;;;WOS:000467106005046;;;;;;
J;"Guizard, N; Ghalehjegh, SH; Henkel, M; Ding, LQ; Shahidi, NC; Jonathan, GR; Lahr, R; Chandelier, F; Rex, D; Byrne, MF";;;;"Guizard, Nicolas; Ghalehjegh, Sina Hamidi; Henkel, Milagros; Ding, Liqiang; Shahidi, Neal C.; Jonathan, Garcia R.; Lahr, Rachel; Chandelier, Florent; Rex, Doug; Byrne, Michael F.";;;ARTIFICIAL INTELLIGENCE FOR REAL-TIME MULTIPLE POLYP DETECTION WITH IDENTIFICATION, TRACKING, AND OPTICAL BIOPSY DURING COLONOSCOPY;GASTROENTEROLOGY;;;;;Digestive Disease Week (DDW);MAY 18-21, 2019;San Diego, CA;Amer Gastroenterol Assoc, Amer Assoc Study Liver Dis, Amer Soc Gastrointestinal Endoscopy, Soc Surg Alimentary Tract;;;;;;;;;;;;;;;;;;;;;0016-5085;1528-0012;;;;MAY;2019;156;6;;1;;256;S48;S49;;;;;;;;;WOS:000467106000129;;;;;;
J;"Hashimoto, Y; Watanabe, Y; Takano, H; Setsuda, A; Ohno, I; Imaoka, H; Sasaki, M; Watanabe, K; Umemoto, K; Kimura, G; Shibuki, T; Kan, M; Mitsunaga, S; Ikeda, M";;;;"Hashimoto, Yusuke; Watanabe, Yoshiki; Takano, Hiroaki; Setsuda, Ayumi; Ohno, Izumi; Imaoka, Hiroshi; Sasaki, Mutsuhito; Watanabe, Kazuo; Umemoto, Kumiko; Kimura, Gen; Shibuki, Taro; Kan, Motoyasu; Mitsunaga, Shuichi; Ikeda, Masafumi";;;HIGH DIAGNOSTIC YIELD USING ADVANCED ARTIFICIAL INTELLIGENCE IN CYTOLOGY OF PANCREATIC CANCER BY EUS-FNA;GASTROENTEROLOGY;;;;;Digestive Disease Week (DDW);MAY 18-21, 2019;San Diego, CA;Amer Gastroenterol Assoc, Amer Assoc Study Liver Dis, Amer Soc Gastrointestinal Endoscopy, Soc Surg Alimentary Tract;;;;;;;;;;;;;;;;;;;;;0016-5085;1528-0012;;;;MAY;2019;156;6;;1;;590;S115;S115;;;;;;;;;WOS:000467106000310;;;;;;
J;"Ishioka, M; Hirasawa, T; Yoshimizu, S; Horiuchi, Y; Ishiyama, A; Yoshio, T; Tsuchida, T; Fujisaki, J; Tada, T";;;;"Ishioka, Mitsuaki; Hirasawa, Toshiaki; Yoshimizu, Shoichi; Horiuchi, Yusuke; Ishiyama, Akiyoshi; Yoshio, Toshiyuki; Tsuchida, Tomohiro; Fujisaki, Junko; Tada, Tomohiro";;;ARTIFICIAL INTELLIGENCE FOR DETECTING GASTRIC CANCER FROM VIDEO IMAGES;GASTROENTEROLOGY;;;;;Digestive Disease Week (DDW);MAY 18-21, 2019;San Diego, CA;Amer Gastroenterol Assoc, Amer Assoc Study Liver Dis, Amer Soc Gastrointestinal Endoscopy, Soc Surg Alimentary Tract;;;;;;;;Horiuchi, Yusuke/V-3881-2019;Horiuchi, Yusuke/0000-0001-8116-8152;;;;;;;;;;;;0016-5085;1528-0012;;;;MAY;2019;156;6;;1;;298;S58;S58;;;;;;;;;WOS:000467106000159;;;;;;
J;"Krishna, SG; Chao, WL; Strobel, SG; Stanich, PP; Patel, A; Luthra, A; Chan, MQ; Blaszczak, A; Lee, D; Porter, K; Hart, PA; Cruz-Monserrate, Z; Conwell, DL";;;;"Krishna, Somashekar G.; Chao, Wei-Lun; Strobel, Sebastian G.; Stanich, Peter P.; Patel, Anand; Luthra, Anjuli; Chan, Megan Q.; Blaszczak, Alecia; Lee, Dana; Porter, Kyle; Hart, Phil A.; Cruz-Monserrate, Zobeida; Conwell, Darwin L.";;;APPLICATION OF MACHINE LEARNING AND ARTIFICIAL INTELLIGENCE IN THE DETECTION OF DYPLASIA IN INTRADUCTAL PAPILLARY MUCINOUS NEOPLASMS USING EUS-GUIDED NEEDLE-BASED CONFOCAL LASER ENDOMICROSCOPY;GASTROENTEROLOGY;;;;;Digestive Disease Week (DDW);MAY 18-21, 2019;San Diego, CA;Amer Gastroenterol Assoc, Amer Assoc Study Liver Dis, Amer Soc Gastrointestinal Endoscopy, Soc Surg Alimentary Tract;;;;;;;;Krishna, Somashekar/V-2593-2019;Krishna, Somashekar/0000-0001-5748-7890;;;;;;;;;;;;0016-5085;1528-0012;;;;MAY;2019;156;6;;1;;Mo2052;S938;S938;;;;;;;;;WOS:000467106003507;;;;;;
J;"Liao, WC; Wu, TH; Liu, KL; Chen, PT; Yen, HH; Roth, H; Wang, WC";;;;"Liao, Wei-Chih; Wu, Tinghui; Liu, Kao-Lang; Chen, Po-Ting; Yen, Hui-Hsuan; Roth, Holger; Wang, Weichung";;;DIFFERENTIATION BETWEEN PANCREATIC CANCER AND NORMAL PANCREAS ON COMPUTED TOMOTRAPHY WITH ARTIFICIAL INTELLIGENCE;GASTROENTEROLOGY;;;;;Digestive Disease Week (DDW);MAY 18-21, 2019;San Diego, CA;Amer Gastroenterol Assoc, Amer Assoc Study Liver Dis, Amer Soc Gastrointestinal Endoscopy, Soc Surg Alimentary Tract;;;;;;;;;;;;;;;;;;;;;0016-5085;1528-0012;;;;MAY;2019;156;6;;1;;300;S59;S59;;;;;;;;;WOS:000467106000161;;;;;;
J;"Rodriguez-Diaz, E; Jepeal, L; Baffy, G; Lo, WK; Bigio, IJ; Singh, SK";;;;"Rodriguez-Diaz, Eladio; Jepeal, Lisa; Baffy, Gyorgy; Lo, Wai-Kit; Bigio, Irving J.; Singh, Satish K.";;;ARTIFICIAL INTELLIGENCE AUGMENTS REAL-TIME HISTOLOGY OF COLON POLYPS USING COMBINED-MODALITY NARROW BAND IMAGE CLASSIFICATION AND ELASTIC-SCATTERING SPECTROSCOPY;GASTROENTEROLOGY;;;;;Digestive Disease Week (DDW);MAY 18-21, 2019;San Diego, CA;Amer Gastroenterol Assoc, Amer Assoc Study Liver Dis, Amer Soc Gastrointestinal Endoscopy, Soc Surg Alimentary Tract;;;;;;;;Baffy, Gyorgy/P-7986-2018;Baffy, Gyorgy/0000-0002-8334-0400;;;;;;;;;;;;0016-5085;1528-0012;;;;MAY;2019;156;6;;1;;Mo2041;S933;S933;;;;;;;;;WOS:000467106003496;;;;;;
J;"Wang, WX; van Lint, CL; Brinkman, WP; Rovekamp, TJM; van Dijk, S; van der Boog, P; Neerincx, MA";;;;"Wang, Wenxin; van Lint, Celine L.; Brinkman, Willem-Paul; Rovekamp, Ton J. M.; van Dijk, Sandra; van der Boog, Paul; Neerincx, Mark A.";;;Guided or factual computer support for kidney patients with different experience levels and medical health situations: preferences and usage;HEALTH AND TECHNOLOGY;;;;;;;;;;;;;;;;Brinkman, Willem-Paul/H-8159-2013;Brinkman, Willem-Paul/0000-0001-8485-7092;;;;;;;;;;;;2190-7188;2190-7196;;;;MAY;2019;9;3;;;;;329;342;;10.1007/s12553-019-00295-7;;;;;;;WOS:000467647500013;;;;;;
J;Wagner, JB;;;;Wagner, Jessyca B.;;;Artificial Intelligence in Medical Imaging;RADIOLOGIC TECHNOLOGY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0033-8397;1943-5657;;;;MAY-JUN;2019;90;5;;;;;489;501;;;;;;;;;WOS:000467996400006;31088949;;;;;
J;"Chang, WY; Chen, CC; Wu, SJ";;;;"Chang, Wen-Yang; Chen, Chung-Cheng; Wu, Sheng-Jhih";;;Chatter Analysis and Stability Prediction of Milling Tool Based on Zero-Order and Envelope Methods for Real-Time Monitoring and Compensation;INTERNATIONAL JOURNAL OF PRECISION ENGINEERING AND MANUFACTURING;;;;;International Symposium on Precision Engineering and Sustainable Manufacturing (PRESM);JUL 03-07, 2018;Sapporo, JAPAN;;;;;;;;;;;;;;;;;;;;;;2234-7593;2005-4602;;;;MAY;2019;20;5;;;;;693;700;;10.1007/s12541-019-00054-8;;;;;;;WOS:000466872600001;;;;;;
J;"Allareddy, V; Venugopalan, SR; Nalliah, RP; Caplin, JL; Lee, MK; Allareddy, V";;;;"Allareddy, Veerasathpurush; Venugopalan, Shankar Rengasamy; Nalliah, Romesh P.; Caplin, Jennifer L.; Lee, Min Kyeong; Allareddy, Veeratrishul";;;Orthodontics in the era of big data analytics;ORTHODONTICS & CRANIOFACIAL RESEARCH;;;;;8th COAST Innovators' Workshop on Personalized and Precision Orthodontic Therapy;SEP 12-16, 2018;Scottsdale, AZ;Consortium Orthodont Advances Sci & Technol;;;;;;;;Nalliah, Romesh/AAV-2016-2020;Nalliah, Romesh/0000-0002-6287-0656;;;;;;;;;;;;1601-6335;1601-6343;;;;MAY;2019;22;;;1;SI;;8;13;;10.1111/ocr.12279;;;;;;;WOS:000467585100002;31074158;;;;;
J;"Yatabe, M; Prieto, JC; Styner, M; Zhu, HT; Ruellas, AC; Paniagua, B; Budin, F; Benavides, E; Shoukri, B; Michoud, L; Ribera, N; Cevidanes, L";;;;"Yatabe, Marilia; Prieto, Juan Carlos; Styner, Martin; Zhu, Hongtu; Ruellas, Antonio Carlos; Paniagua, Beatriz; Budin, Francois; Benavides, Erika; Shoukri, Brandon; Michoud, Loic; Ribera, Nina; Cevidanes, Lucia";;;3D superimposition of craniofacial imaging-The utility of multicentre collaborations;ORTHODONTICS & CRANIOFACIAL RESEARCH;;;;;8th COAST Innovators' Workshop on Personalized and Precision Orthodontic Therapy;SEP 12-16, 2018;Scottsdale, AZ;Consortium Orthodont Advances Sci & Technol;;;;;;;;Styner, Martin/AAS-9949-2020;"Styner, Martin/0000-0002-8747-5118; Yatabe, Marilia/0000-0002-8748-6714";;;;;;;;;;;;1601-6335;1601-6343;;;;MAY;2019;22;;;1;SI;;213;220;;10.1111/ocr.12281;;;;;;;WOS:000467585100033;31074129;;;;;
J;Tarassoli, SP;;;;Tarassoli, Sam P.;;;Artificial intelligence, regenerative surgery, robotics? What is realistic for the future of surgery?;ANNALS OF MEDICINE AND SURGERY;;;;;;;;;;;;;;;;;Tarassoli, Sam/0000-0001-6778-7272;;;;;;;;;;;;2049-0801;;;;;MAY;2019;41;;;;;;53;55;;10.1016/j.amsu.2019.04.001;;;;;;;WOS:000466129900011;31049197;;;;;
J;"Chen, X; Zhao, S; Huang, K; He, X; Xie, B";;;;"Chen, X.; Zhao, S.; Huang, K.; He, X.; Xie, B.";;;Application of artificial intelligence diagnosis in seborrheic keratosis and basal cell carcinoma in Chinese race;JOURNAL OF INVESTIGATIVE DERMATOLOGY;;;;;Society-for-Investigative-Dermatology (SID) Meeting;MAY 08-11, 2019;Chicago, IL;Soc Investigat Dermatol;;;;;;;;;;;;;;;;;;;;;0022-202X;1523-1747;;;;MAY;2019;139;5;;S;;585;S100;S100;;;;;;;;;WOS:000465561504012;;;;;;
J;"Shur, M; Rudin, S; Rupper, G; Reed, M; Suarez, J";;;;"Shur, M.; Rudin, S.; Rupper, G.; Reed, M.; Suarez, J.";;;Sub-terahertz testing of millimeter wave Monolithic and very large scale integrated circuits;SOLID-STATE ELECTRONICS;;;;;9th Advanced Research Workshop on Future Trends in Microelectronics (FTM);JUN 10-16, 2018;Sardinia, ITALY;;;;;;;;;"Shur, Michael/AAF-6296-2020; Shur, Michael/A-4374-2016";Shur, Michael/0000-0003-0976-6232;;;;;;;;;;;;0038-1101;1879-2405;;;;MAY;2019;155;;;;;;44;48;;10.1016/j.sse.2019.03.007;;;;;;;WOS:000466840600007;;;;;;
J;Solomon, PM;;;;Solomon, Paul M.;;;Analog neuromorphic computing using programmable resistor arrays;SOLID-STATE ELECTRONICS;;;;;9th Advanced Research Workshop on Future Trends in Microelectronics (FTM);JUN 10-16, 2018;Sardinia, ITALY;;;;;;;;;;;;;;;;;;;;;;0038-1101;1879-2405;;;;MAY;2019;155;;;;;;82;92;;10.1016/j.sse.2019.03.023;;;;;;;WOS:000466840600012;;;;;;
J;"Hammes, J; Meier, M; Drzezga, A; Dratsch, T; Kobe, C; dos Santos, DP; van Eimeren, T";;;;"Hammes, Jochen; Meier, Michelle; Drzezga, Alexander; Dratsch, Thomas; Kobe, Carsten; dos Santos, Pinto Daniel; van Eimeren, Thilo";;;Automated interpretation of FP-CIT-SPECT images based on artificial intelligence;JOURNAL OF NEURAL TRANSMISSION;;;;;German Congress on Parkinson's Disease and Movement Disorders;MAR 07-09, 2019;Dusseldorf, GERMANY;;;;;;;;;Hammes, Jochen/AAN-7202-2020;;;;;;;;;;;;;0300-9564;1435-1463;;;;MAY;2019;126;5;;;;348;665;666;;;;;;;;;WOS:000466928300063;;;;;;
J;"Bibault, JE; Chaix, B; Nectoux, P; Pienkowski, A; Guillemase, A; Brouard, B";;;;"Bibault, Jean-Emmanuel; Chaix, Benjamin; Nectoux, Pierre; Pienkowski, Arthur; Guillemase, Arthur; Brouard, Benoit";;;Healthcare ex Machina: Are conversational agents ready for prime time in oncology?;CLINICAL AND TRANSLATIONAL RADIATION ONCOLOGY;;;;;;;;;;;;;;;;;"Pienkowski, Arthur/0000-0003-2215-5452; Chaix, Benjamin/0000-0001-5934-9774; Bibault, Jean-Emmanuel/0000-0002-1728-6776";;;;;;;;;;;;;2405-6308;;;;MAY;2019;16;;;;;;55;59;;10.1016/j.ctro.2019.04.002;;;;;;;WOS:000466183900009;31008379;;;;;
J;"Dixit, M; Kundu, P; Jariwala, HR";;;;"Dixit, Mukul; Kundu, Prasanta; Jariwala, Hitesh R.";;;Integration of distributed generation for assessment of distribution system reliability considering power loss, voltage stability and voltage deviation;ENERGY SYSTEMS-OPTIMIZATION MODELING SIMULATION AND ECONOMIC ASPECTS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1868-3967;1868-3975;;;;MAY;2019;10;2;;;;;489;515;;10.1007/s12667-017-0248-6;;;;;;;WOS:000465238600010;;;;;;
J;"Frise, E; Nohzadeh-Malakshah, S; Falcioni, M; Bellavia, C; De La Vega, FM; Kiruluta, E";;;;"Frise, E.; Nohzadeh-Malakshah, S.; Falcioni, M.; Bellavia, C.; De La Vega, F. M.; Kiruluta, E.";;;An Artificial Intelligence Engine for High-Throughput Matching of Genetic Variants to Their ACMG/AMP Classification for Inherited Disease Gene Panels;JOURNAL OF MOLECULAR DIAGNOSTICS;;;;;2nd Association-for-Molecular-Pathology (AMP) Global Congress on Molecular Pathology - Evidence-Based Precision Medicine;MAY 16-18, 2019;Hong Kong, HONG KONG;Assoc Mol Pathol;;;;;;;;;;;;;;;;;;;;;1525-1578;1943-7811;;;;MAY;2019;21;3;;S;;P015;S22;S22;;;;;;;;;WOS:000568300200040;;;;;;
J;"Zhang, ZZ; Chen, PJ; McGough, M; Xing, FY; Wang, CB; Bui, M; Xie, YP; Sapkota, M; Cui, L; Dhillon, J; Ahmad, N; Khalil, FK; Dickinson, SI; Shi, XS; Liu, FJ; Su, H; Cai, JZ; Yang, L";;;;"Zhang, Zizhao; Chen, Pingjun; McGough, Mason; Xing, Fuyong; Wang, Chunbao; Bui, Marilyn; Xie, Yuanpu; Sapkota, Manish; Cui, Lei; Dhillon, Jasreman; Ahmad, Nazeel; Khalil, Farah K.; Dickinson, Shohreh I.; Shi, Xiaoshuang; Liu, Fujun; Su, Hai; Cai, Jinzheng; Yang, Lin";;;Pathologist-level interpretable whole-slide cancer diagnosis with deep learning;NATURE MACHINE INTELLIGENCE;;;;;;;;;;;;;;;;"Chen, Pingjun/ABD-2983-2020; Chen, Pingjun/AAU-6822-2020";"Chen, Pingjun/0000-0003-0528-1713; ";;;;;;;;;;;;;2522-5839;;;;MAY;2019;1;5;;;;;236;+;;10.1038/s42256-019-0052-1;;;;;;;WOS:000567063700007;;;;;;
J;"Nieto, M; Navarro, JF";;;;"Nieto, Maxi; Navarro, Juan F.";;;Calculation and plan. Balance of a debate based on current technical possibilities;CUADERNOS DE ECONOMIA-SPAIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0210-0266;2340-6704;;;;MAY-AUG;2019;42;119;;;;;139;152;;10.32826/cude.v42i119.71;;;;;;;WOS:000462286200004;;;;;;
